customer_id,gender
78029866,0.406947330992
89720806,0.863951820764
41519597,0.61276931309
35234377,0.85282416221
22716068,0.350220258157
39868111,0.132282005297
77963577,0.441491070645
49430331,0.366805371596
69161700,0.660872259269
96088836,0.492159574113
6019747,0.156529332412
79532297,0.0496391741632
62735032,0.488004280817
55045775,0.229932668629
45356726,0.21370360806
12811046,0.62418791612
78841869,0.820687985014
49724677,0.10170577421
65617755,0.12102375487
28386083,0.669752928854
33423516,0.449119101713
69942970,0.0533939417768
78603033,0.911197673577
46967214,0.655927182502
56902795,0.105085344971
31828289,0.335106731521
40691305,0.469305741625
93482866,0.816540880179
19782421,0.6221706194
71946204,0.766309118843
94597887,0.841152626172
95543007,0.760939075806
95895478,0.465624384204
3419519,0.0371838514979
55277921,0.0355908731792
42123803,0.367966994858
78336615,0.331368538484
82606755,0.366184490589
62943829,0.120674547639
59412639,0.496484964386
88583226,0.525626602876
82650025,0.298677078714
75849526,0.858721642638
37362216,0.105941531714
61385271,0.617594451363
43635814,0.257569893065
20634247,0.0186755243391
8928713,0.565498680251
36840873,0.162411859263
24551767,0.429509303296
51427893,0.165108038042
23998119,0.166781428841
25070887,0.373503624451
82656164,0.928150450678
88319560,0.840527462929
26759878,0.698022468937
83063340,0.0916364220157
23560101,0.881016183081
93553972,0.424121736768
62048436,0.356896123494
82203542,0.121308212419
19575612,0.490471383659
961425,0.874687566864
46549155,0.165819224453
83513635,0.407146248785
70307755,0.488092493594
96631712,0.0637541943433
41508616,0.702764852319
58165107,0.134787897128
21417703,0.0957629587357
7582139,0.893168130879
57495074,0.960541538856
22957454,0.302551642635
83046515,0.829208824576
93979672,0.376273075596
54871257,0.947502184468
99159420,0.888398053031
97001312,0.916135080125
81936989,0.125543390333
63560017,0.629693715392
93340268,0.408512834
7191842,0.137309148052
49971781,0.168720227638
29678690,0.904538335274
76133553,0.747714090403
70040545,0.444251600631
51920655,0.779963933876
75448743,0.0611883796534
73740375,0.748416826185
30912810,0.172600186917
64548384,0.496484964386
53210255,0.295680979128
75672703,0.0920195808968
81637000,0.272970515992
37210858,0.792568083015
8558731,0.809760346079
89379560,0.317494231155
64050247,0.628398881403
77097744,0.834639493061
79005623,0.875630331409
70145905,0.495733097982
97814357,0.0819957801868
94211608,0.208058218264
33016455,0.606684750557
82518781,0.365348314383
98687585,0.425862516231
61883472,0.51551625422
41354564,0.330297199851
13682748,0.169258714926
86755845,0.458364850016
74637057,0.151946485957
57501477,0.351306061763
98153083,0.552230500967
13475789,0.897275523766
20085540,0.953177755595
40389341,0.664574616389
24933807,0.410743643382
42971992,0.140824334226
66242493,0.525539056317
61317029,0.295845304636
99699527,0.0516689666357
14652271,0.586456511545
34747815,0.774781941294
98736120,0.153051927923
88027952,0.581080613893
2805830,0.955278983178
36734991,0.946422021638
31346629,0.424121736768
75106459,0.230289089628
85283488,0.159327271412
43883286,0.486760401137
24686795,0.158273950542
37050951,0.232447270814
71688082,0.92957949482
97254467,0.65241095691
39460612,0.394180414738
40912127,0.390936584695
36878451,0.602047855543
4869616,0.373317060726
25674364,0.715636196053
36483672,0.536783185144
85035842,0.0373263038634
83345157,0.626444258753
98743588,0.895940666354
49385418,0.389729117843
34584581,0.170486874578
97351339,0.18335101823
86029773,0.861112877221
75315773,0.864765545675
74850786,0.0519009590401
87640447,0.132344180102
89372866,0.424121736768
26362332,0.498385210411
18260853,0.0647707578316
60322160,0.0351908071994
75781902,0.285876750023
15511971,0.52502569494
56490839,0.331827286096
74376012,0.706110437218
57798368,0.207659572537
28454653,0.723123216473
82893062,0.16306455632
38617012,0.536734613118
42944405,0.859458166471
49558902,0.787662381121
14092000,0.0366879884081
68764710,0.182801261183
48741933,0.0420420668654
57631143,0.869608777904
43834098,0.440821275565
81998653,0.0276891714625
10309206,0.441439831991
47580121,0.281894729197
75699831,0.0737227176896
24616822,0.0800004033169
73175338,0.073468338205
4472392,0.156419250447
82232608,0.204498410861
82386433,0.0818448352559
24871911,0.752737884115
60768036,0.889544537751
35796889,0.23602495098
15042083,0.160395909432
71186181,0.15242631937
11397076,0.574526111669
15115077,0.475312541492
28569111,0.35432503495
67440285,0.0534129275975
55455058,0.35432503495
91646724,0.337789737632
46223552,0.257350068571
82225267,0.831382499872
82854894,0.984871344922
29707168,0.135684520631
95128126,0.727308525241
79129207,0.210311459672
87469673,0.308679774889
21841275,0.441491070645
92905157,0.21088334056
90258692,0.446616892945
29511155,0.193249515111
52646727,0.531716621936
50746975,0.803958589413
48642623,0.141422970419
2733562,0.405259024086
75010111,0.420457784485
53815150,0.864310337252
69687686,0.762703572136
46271150,0.29866278906
28658492,0.420457784485
12175094,0.52213458643
18824201,0.133482413398
4469885,0.519454286416
71461408,0.141031737883
78867169,0.46169491594
27284097,0.318615580258
97343828,0.829430166188
16321752,0.910652414791
32222099,0.0491060862241
36088664,0.0630672020593
86799229,0.528232161138
42418855,0.527755892826
26589647,0.470915310583
91434583,0.43685483826
70414581,0.206902704661
63697046,0.657673422936
25207125,0.825980813486
80452059,0.567202909526
73155567,0.358946830498
49061245,0.763079682993
127946,0.688441945291
46236143,0.134305872994
67901119,0.268777645301
3243044,0.425488439412
1211346,0.449943459074
69549133,0.474086310472
57765004,0.29521546129
21711599,0.422024081141
15435442,0.49755699011
73350115,0.551752951443
84399280,0.333239806302
25876033,0.162794190347
40675517,0.530838929653
24308330,0.499728649799
2098407,0.734481195828
31289601,0.824131354866
4664861,0.351558396937
5577042,0.704885335116
65042737,0.281035581446
91256782,0.45707336102
9922882,0.56400909377
72341948,0.0803301334982
88312732,0.798599506076
95162940,0.277411210582
86585517,0.799000561182
58092791,0.358398383718
53847866,0.551228204061
83915586,0.418589872727
28464655,0.105566434897
81285545,0.721772846068
99622409,0.684117602645
64064066,0.502011998332
6725289,0.310053529372
97738611,0.733030922658
67196163,0.833537607853
94793384,0.474086310472
95908088,0.232466200133
30583637,0.616338041086
20180564,0.903708740844
55237182,0.242765462439
62094116,0.610134859492
40738451,0.387579565119
90573345,0.0668889314505
97777635,0.406179299111
58610651,0.790001477739
56734262,0.391198053122
83213051,0.311963743065
80929391,0.930283868715
73276006,0.37924110896
85092930,0.148115122602
56639375,0.0511204925929
67762606,0.466091171752
8462275,0.20346831922
21588377,0.33645223198
30165349,0.80874236853
91235754,0.576610734257
20759806,0.322662774174
98612933,0.0940894038139
87069325,0.571140473973
94654195,0.949550317074
53198559,0.0764203359457
17398749,0.575324393535
99539782,0.810725812689
4347691,0.417534981893
50211811,0.305926458654
86298795,0.237861496147
43300261,0.445197511293
40197046,0.393562287568
34789111,0.508297059069
63090151,0.363403279864
69269626,0.392380595132
72386019,0.0609069425619
26618467,0.354614048258
99421915,0.0770837266989
85929877,0.934665707172
98252174,0.261774992274
62602001,0.677292011649
96380771,0.474086310472
37025153,0.308893133116
47563681,0.60625176424
63479862,0.731268851323
85267206,0.991081952044
46678844,0.212327206112
66293375,0.424121736768
17304472,0.890389398617
99289665,0.590817800452
94883995,0.266031091605
79010721,0.170090456044
36247248,0.207622913714
32489134,0.552635841105
48753673,0.177545263953
24321064,0.337950375227
34124149,0.162056211981
68945476,0.365522194447
4987087,0.0334167757812
78720273,0.370936255426
15040528,0.702828700762
56436494,0.0427208901438
88449338,0.441491070645
39855298,0.226859747051
10748004,0.322968135276
60230079,0.211912759997
20982341,0.508503426459
1139307,0.493175001682
22564251,0.0695902565744
42391654,0.38832530483
42863380,0.653449686246
97254884,0.796912772741
4707639,0.448031331517
23119288,0.434309072391
28693893,0.640050631671
4316393,0.789779211032
70170473,0.661667735394
20494087,0.289249572476
60471515,0.0571238977743
15321146,0.146714463747
74697056,0.781918012084
7864129,0.304322578585
11819055,0.161039122165
19423861,0.438323200823
18915069,0.909118922428
48087576,0.336825716582
74229871,0.823189452988
67075839,0.381354498558
5205423,0.113934502084
56006743,0.238430679999
58015523,0.593132489692
19368278,0.0651192356784
27673939,0.299444298772
37397665,0.711142818454
